Issue Key,Title,Link,Labels,Project ID,Project Key,Project Name,Status,Resolution,GitHub Project Link
PIG-4263,Move tez local mode unit tests to a separate targe,https://issues.apache.org/jira/browse/PIG-4263,,12310730,PIG,Pig,Closed,Fixed,https://github.com/apache/pig
CASSANDRA-4928,CQL3 SelectStatement should not share slice query filters amongst ReadCommand,https://issues.apache.org/jira/browse/CASSANDRA-4928,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
HTTPCORE-85,Some SessionRequests to DefaultConnectingIOReactor get dropped during load,https://issues.apache.org/jira/browse/HTTPCORE-85,,12310340,HTTPCORE,HttpComponents HttpCore,Closed,Invalid,https://github.com/apache/httpcomponents httpcore
GERONIMO-227, non-deterministic ProtocolStressTest failure,https://issues.apache.org/jira/browse/GERONIMO-227,,10220,GERONIMO,Geronimo,Closed,Fixed,https://github.com/apache/geronimo
ARROW-14745,[R] Enable true duckdb streaming,https://issues.apache.org/jira/browse/ARROW-14745,pull-request-available,12319525,ARROW,Apache Arrow,Resolved,Fixed,https://github.com/apache/apache arrow
HADOOP-13171,Add StorageStatistics to S3A; instrument some more operations,https://issues.apache.org/jira/browse/HADOOP-13171,,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
HADOOP-13192,org.apache.hadoop.util.LineReader cannot handle multibyte delimiters correctly,https://issues.apache.org/jira/browse/HADOOP-13192,,12310240,HADOOP,Hadoop Common,Closed,Fixed,https://github.com/apache/hadoop common
GEODE-3720,SUPERFLAKY: ConnectCommandWithSSLTest failed,https://issues.apache.org/jira/browse/GEODE-3720,"ci, pull-request-available, swat",12318420,GEODE,Geode,Resolved,Fixed,https://github.com/apache/geode
ACCUMULO-3963,Incremental backoff on inability to write to HDFS,https://issues.apache.org/jira/browse/ACCUMULO-3963,release_notes,12312121,ACCUMULO,Accumulo,Resolved,Fixed,https://github.com/apache/accumulo
USERGRID-702,"Rest tests return 403 when run in maven, but pass in intelliJ",https://issues.apache.org/jira/browse/USERGRID-702,,12314923,USERGRID,Usergrid (Retired),Closed,Fixed,https://github.com/apache/usergrid (retired)
FALCON-1162,Cluster submit succeeds when staging HDFS dir does not have 777 (ALL) permission ,https://issues.apache.org/jira/browse/FALCON-1162,,12314429,FALCON,Falcon,Resolved,Fixed,https://github.com/apache/falcon
YARN-6695,Race condition in RM for publishing container events vs appFinished events causes NPE ,https://issues.apache.org/jira/browse/YARN-6695,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
SPARK-17564,"Flaky RequestTimeoutIntegrationSuite, furtherRequestsDelay",https://issues.apache.org/jira/browse/SPARK-17564,,12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
HADOOP-13590,Retry until TGT expires even if the UGI renewal thread encountered exception,https://issues.apache.org/jira/browse/HADOOP-13590,,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
YUNIKORN-229,shim sends the same remove request twice for a remove allocation,https://issues.apache.org/jira/browse/YUNIKORN-229,,12323620,YUNIKORN,Apache YuniKorn,Closed,Cannot Reproduce,https://github.com/apache/apache yunikorn
GEODE-8234,the internal redis functions should all implement InternalFunction,https://issues.apache.org/jira/browse/GEODE-8234,,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
SPARK-33143,Make SocketAuthServer socket timeout configurable,https://issues.apache.org/jira/browse/SPARK-33143,,12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
PROTON-2722,[proton-dotnet] Concurrency issue in NextReceiver and Receiver delivery count API,https://issues.apache.org/jira/browse/PROTON-2722,,12313720,PROTON,Qpid Proton,Resolved,Fixed,https://github.com/apache/qpid proton
YARN-8108,RM metrics rest API throws GSSException in kerberized environment,https://issues.apache.org/jira/browse/YARN-8108,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
FLINK-13527,Instable KafkaProducerExactlyOnceITCase due to CheckpointFailureManager,https://issues.apache.org/jira/browse/FLINK-13527,test-stability,12315522,FLINK,Flink,Closed,Cannot Reproduce,https://github.com/apache/flink
HADOOP-16281,"ABFS: Rename operation, GetFileStatus before rename operation and  throw exception on the driver side",https://issues.apache.org/jira/browse/HADOOP-16281,abfsactive,12310240,HADOOP,Hadoop Common,Open,,https://github.com/apache/hadoop common
RATIS-1497,Avoid using ForkJoinPool.commonPool() in GrpcClientProtocolService,https://issues.apache.org/jira/browse/RATIS-1497,,12320820,RATIS,Ratis,Resolved,Fixed,https://github.com/apache/ratis
VCL-793,Repeated vcld processes are forked for 'deleted' processes which fail to initialize,https://issues.apache.org/jira/browse/VCL-793,,12310840,VCL,VCL,Closed,Fixed,https://github.com/apache/vcl
LUCENE-5786,Unflushed/ truncated events file (hung testing subprocess),https://issues.apache.org/jira/browse/LUCENE-5786,,12310110,LUCENE,Lucene - Core,Resolved,Fixed,https://github.com/apache/lucene - core
VCL-685,VMware improvements for VCL 2.4,https://issues.apache.org/jira/browse/VCL-685,,12310840,VCL,VCL,Resolved,Fixed,https://github.com/apache/vcl
HBASE-5472,LoadIncrementalHFiles loops forever if the target table misses a CF,https://issues.apache.org/jira/browse/HBASE-5472,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
FLUME-328,Identify Tests that break/fail  in Windows,https://issues.apache.org/jira/browse/FLUME-328,,12311321,FLUME,Flume,Resolved,Fixed,https://github.com/apache/flume
FLEX-21660,Slow down in datagrid sort test,https://issues.apache.org/jira/browse/FLEX-21660,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex
FLEX-25469,Tapping in the upper or lower regions of a TextInput fails to bring up the Android keyboard,https://issues.apache.org/jira/browse/FLEX-25469,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex
YARN-415,Capture aggregate memory allocation at the app-level for chargeback,https://issues.apache.org/jira/browse/YARN-415,,12313722,YARN,Hadoop YARN,Closed,Fixed,https://github.com/apache/hadoop yarn
MAPREDUCE-4208,The job is hanging up but never continuing until you kill the child process ,https://issues.apache.org/jira/browse/MAPREDUCE-4208,,12310941,MAPREDUCE,Hadoop Map/Reduce,Resolved,Not A Problem,https://github.com/apache/hadoop map/reduce
MATH-423,Upgrade all test code to Junit 4,https://issues.apache.org/jira/browse/MATH-423,,12310485,MATH,Commons Math,Closed,Fixed,https://github.com/apache/commons math
DERBY-4713,Subclasses of ScriptTestCase can not run correctly with the non-English default locale,https://issues.apache.org/jira/browse/DERBY-4713,,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
STR-1842,Digestor failes to initialize with MalformedURLException,https://issues.apache.org/jira/browse/STR-1842,,12311043,STR,Struts 1,Closed,Won't Fix,https://github.com/apache/struts 1
HARMONY-4891,[drlvm][gc] heap exhaustion performance is five times slower than RI's one,https://issues.apache.org/jira/browse/HARMONY-4891,,12310050,HARMONY,Harmony,Closed,Incomplete,https://github.com/apache/harmony
DERBY-1903,Convert  largedata/LobLimits.java to junit,https://issues.apache.org/jira/browse/DERBY-1903,LOB,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
SOLR-906,Buffered / Streaming SolrServer implementaion,https://issues.apache.org/jira/browse/SOLR-906,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr
HADOOP-19044,AWS SDK V2 - Update S3A region logic ,https://issues.apache.org/jira/browse/HADOOP-19044,pull-request-available,12310240,HADOOP,Hadoop Common,Open,,https://github.com/apache/hadoop common
CB-5488,deviceready event not firing with jQuery Mobile,https://issues.apache.org/jira/browse/CB-5488,,12312420,CB,Apache Cordova,Closed,Fixed,https://github.com/apache/apache cordova
CASSANDRA-18304,hinted_handoff_enabled=false is not honored,https://issues.apache.org/jira/browse/CASSANDRA-18304,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
HIVE-26411,Fix TestReplicationMetricCollector flakiness,https://issues.apache.org/jira/browse/HIVE-26411,pull-request-available,12310843,HIVE,Hive,Resolved,Fixed,https://github.com/apache/hive
AMBARI-15892,Incorrect (Negative) values are shown for memory metrics,https://issues.apache.org/jira/browse/AMBARI-15892,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari
AMBARI-14617,Alerts sorting on status column in ascending order does not work properly sometimes,https://issues.apache.org/jira/browse/AMBARI-14617,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari
CASSANDRA-11251,(windows) dtest failure in putget_test.TestPutGet.non_local_read_test,https://issues.apache.org/jira/browse/CASSANDRA-11251,"dtest, windows",12310865,CASSANDRA,Cassandra,Resolved,Won't Fix,https://github.com/apache/cassandra
NETBEANS-4403,Toolbar buttons get weird borders on FlatLAF,https://issues.apache.org/jira/browse/NETBEANS-4403,FlatLAF,12320634,NETBEANS,NetBeans,Open,,https://github.com/apache/netbeans
HDDS-1779,TestWatchForCommit tests are flaky,https://issues.apache.org/jira/browse/HDDS-1779,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
GEODE-5747,Gateway sender can shut down in response to a network problem,https://issues.apache.org/jira/browse/GEODE-5747,pull-request-available,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
HDDS-467,TestKeys#runTestPutAndListKey breaks with NPE,https://issues.apache.org/jira/browse/HDDS-467,,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
QPID-863,PubSub example has a minor error in the closing logic,https://issues.apache.org/jira/browse/QPID-863,,12310520,QPID,Qpid,Closed,Fixed,https://github.com/apache/qpid
AMQ-3495,Active MQ 5.4.2 - Message stuck due to connection hung for amq client,https://issues.apache.org/jira/browse/AMQ-3495,,12311210,AMQ,ActiveMQ,Resolved,Duplicate,https://github.com/apache/activemq
FELIX-84,Problem updating a Provided Service's registered properties.,https://issues.apache.org/jira/browse/FELIX-84,,12310100,FELIX,Felix,Closed,Fixed,https://github.com/apache/felix
HARMONY-2982,[classlib][net ] java.net.URLClassLoader implementation is not thread safe.,https://issues.apache.org/jira/browse/HARMONY-2982,,12310050,HARMONY,Harmony,Closed,Fixed,https://github.com/apache/harmony
TEZ-2226,Disable writing history to timeline if domain creation fails.,https://issues.apache.org/jira/browse/TEZ-2226,,12314426,TEZ,Apache Tez,Closed,Fixed,https://github.com/apache/apache tez
SOLR-4919,Allow setting ResponseParser and RequestWriter on LBHttpSolrServer,https://issues.apache.org/jira/browse/SOLR-4919,,12310230,SOLR,Solr,Resolved,Not A Problem,https://github.com/apache/solr
ACCUMULO-4361,Test race conditions in ShellServerIT,https://issues.apache.org/jira/browse/ACCUMULO-4361,,12312121,ACCUMULO,Accumulo,Resolved,Fixed,https://github.com/apache/accumulo
CXF-7510,SSE integration in CDI abruptly fails with no indication why,https://issues.apache.org/jira/browse/CXF-7510,,12310511,CXF,CXF,Closed,Fixed,https://github.com/apache/cxf
KAFKA-2801,Data read from network not processed by SSL transport layer,https://issues.apache.org/jira/browse/KAFKA-2801,,12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
MAPREDUCE-7280,"MiniMRYarnCluster has hard-coded timeout waiting to start history server, with no way to disable",https://issues.apache.org/jira/browse/MAPREDUCE-7280,,12310941,MAPREDUCE,Hadoop Map/Reduce,Resolved,Fixed,https://github.com/apache/hadoop map/reduce
YUNIKORN-302,flaky reservation tests caused by timing issue,https://issues.apache.org/jira/browse/YUNIKORN-302,pull-request-available,12323620,YUNIKORN,Apache YuniKorn,Closed,Fixed,https://github.com/apache/apache yunikorn
GEODE-7360,CqSecurityExecutionContextTamperingDistributedTest > executionContextShouldNotBeModifiableForCqQueriesWithMethodInvocations is flaky,https://issues.apache.org/jira/browse/GEODE-7360,GeodeCommons,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
NIFI-9586,Investigate issues with Github Actions Build  ,https://issues.apache.org/jira/browse/NIFI-9586,,12316020,NIFI,Apache NiFi,Resolved,Fixed,https://github.com/apache/apache nifi
YUNIKORN-1074,Make e2e tests more resilient,https://issues.apache.org/jira/browse/YUNIKORN-1074,pull-request-available,12323620,YUNIKORN,Apache YuniKorn,Closed,Fixed,https://github.com/apache/apache yunikorn
CASSANDRA-11268,(windows) dtest failure in incremental_repair_test.TestIncRepair.multiple_repair_test,https://issues.apache.org/jira/browse/CASSANDRA-11268,"dtest, windows",12310865,CASSANDRA,Cassandra,Open,,https://github.com/apache/cassandra
CAMEL-7756,org.apache.camel.issues.OnCompletionIssueTest fails because of order dependency,https://issues.apache.org/jira/browse/CAMEL-7756,,12311211,CAMEL,Camel,Resolved,Fixed,https://github.com/apache/camel
HTTPCORE-60,Transport appears to be hanging because an unchecked exception caused the I/O dispatch thread to terminate,https://issues.apache.org/jira/browse/HTTPCORE-60,,12310340,HTTPCORE,HttpComponents HttpCore,Closed,Fixed,https://github.com/apache/httpcomponents httpcore
GEODE-7565,Wrong management of receivers with same hostname-for-senders,https://issues.apache.org/jira/browse/GEODE-7565,pull,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
SOLR-16848,Flaky DeleteReplicaTest.raceConditionOnDeleteAndRegisterReplica,https://issues.apache.org/jira/browse/SOLR-16848,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr
NETBEANS-1197,ClosedByInterruptException in NetBeans classloader,https://issues.apache.org/jira/browse/NETBEANS-1197,pull-request-available,12320634,NETBEANS,NetBeans,Closed,Fixed,https://github.com/apache/netbeans
FLEX-32259,AIR: DragProxy does not show up in AdvandedDataGrid when running in AIR (Cloned from SDK-14062),https://issues.apache.org/jira/browse/FLEX-32259,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex
FLEX-27322,"When FlexPrintJobScaleType is set to MATCH_WIDTH, the blank page is printed",https://issues.apache.org/jira/browse/FLEX-27322,,12313521,FLEX,Apache Flex,Closed,Later,https://github.com/apache/apache flex
DERBY-1471,Implement layer B streaming for new methods defined in JDBC4.0,https://issues.apache.org/jira/browse/DERBY-1471,,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
KAFKA-15916,Flaky test - testClientSideTimeoutAfterFailureToReceiveResponse - KafkaAdminClientTest,https://issues.apache.org/jira/browse/KAFKA-15916,flaky-test,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
DISPATCH-2266,system_tests_edge_router stalls on Travis CI,https://issues.apache.org/jira/browse/DISPATCH-2266,,12315321,DISPATCH,Qpid Dispatch,Closed,Cannot Reproduce,https://github.com/apache/qpid dispatch
FREEMARKER-186,IllegalStateException when running on high performance machine,https://issues.apache.org/jira/browse/FREEMARKER-186,easyfix,12318825,FREEMARKER,Apache Freemarker,Open,,https://github.com/apache/apache freemarker
IGNITE-17826,.NET: Thin 3.0: Incomplete exception stack traces,https://issues.apache.org/jira/browse/IGNITE-17826,".NET, ignite-3",12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
CASSANDRA-11686,dtest failure in replication_test.SnitchConfigurationUpdateTest.test_rf_expand_gossiping_property_file_snitch_multi_dc,https://issues.apache.org/jira/browse/CASSANDRA-11686,dtest,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
STORM-1677,"Test resource files (.log) are excluded from source distribution, which makes logviewer-test failing",https://issues.apache.org/jira/browse/STORM-1677,,12314820,STORM,Apache Storm,Resolved,Fixed,https://github.com/apache/apache storm
AMBARI-15854,Slider View Controller needs to set a System Property,https://issues.apache.org/jira/browse/AMBARI-15854,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari
HDFS-8955,Support 'hedged' write in DFSClient,https://issues.apache.org/jira/browse/HDFS-8955,,12310942,HDFS,Hadoop HDFS,Open,,https://github.com/apache/hadoop hdfs
GEODE-770,CI failure: OutOfOffHeapMemoryDUnitTest.testOtherMembersSeeOutOfOffHeapMemoryMemberDisconnects,https://issues.apache.org/jira/browse/GEODE-770,CI,12318420,GEODE,Geode,Closed,Duplicate,https://github.com/apache/geode
AMQ-6562,WARN TopicStorePrefetch cursor got duplicate from store,https://issues.apache.org/jira/browse/AMQ-6562,,12311210,AMQ,ActiveMQ,Resolved,Fixed,https://github.com/apache/activemq
HBASE-17427,region_mover.rb may move region onto the same server,https://issues.apache.org/jira/browse/HBASE-17427,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
KUDU-209,ts_tablet_manager-test fails sometimes in TestTabletReports,https://issues.apache.org/jira/browse/KUDU-209,,12319523,KUDU,Kudu,Resolved,Fixed,https://github.com/apache/kudu
SPARK-32671,Race condition in MapOutputTracker.getStatistics,https://issues.apache.org/jira/browse/SPARK-32671,,12315420,SPARK,Spark,Resolved,Invalid,https://github.com/apache/spark
TRAFODION-2881,Multiple node failures occur during HA testing,https://issues.apache.org/jira/browse/TRAFODION-2881,,12318620,TRAFODION,Apache Trafodion (Retired),Closed,Fixed,https://github.com/apache/apache trafodion (retired)
HELIX-736,Modify TestGetLastScheduledTaskTimestamp for increased stability,https://issues.apache.org/jira/browse/HELIX-736,,12314020,HELIX,Apache Helix,Open,,https://github.com/apache/apache helix
GEODE-5361,CacheServer is not restarted for force disconnected/reconnected servers,https://issues.apache.org/jira/browse/GEODE-5361,pull-request-available,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
GEODE-5293,Improve logging (and possibly robustness) of Pulse UITests,https://issues.apache.org/jira/browse/GEODE-5293,,12318420,GEODE,Geode,Open,,https://github.com/apache/geode
SOLR-15364,Race condition when maintaining multiple CloudSolrClients for a mix of HTTP/HTTPS clusters,https://issues.apache.org/jira/browse/SOLR-15364,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr
HADOOP-14962,TestKDiag succeeds when it is expected to fail,https://issues.apache.org/jira/browse/HADOOP-14962,,12310240,HADOOP,Hadoop Common,Open,,https://github.com/apache/hadoop common
HDFS-7542,Add an option to DFSAdmin -safemode wait to ignore connection failures,https://issues.apache.org/jira/browse/HDFS-7542,BB2015-05-TBR,12310942,HDFS,Hadoop HDFS,Resolved,Later,https://github.com/apache/hadoop hdfs
FLEX-26827,TabbedViewNavigator skin often doesn't get applied when using mxml property skinClass,https://issues.apache.org/jira/browse/FLEX-26827,,12313521,FLEX,Apache Flex,Closed,Later,https://github.com/apache/apache flex
HDFS-5666,Fix inconsistent synchronization in BPOfferService,https://issues.apache.org/jira/browse/HDFS-5666,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
OPENJPA-1970,CPU spinning forever at TreeMap.get in Schema.java ,https://issues.apache.org/jira/browse/OPENJPA-1970,,12310351,OPENJPA,OpenJPA,Closed,Fixed,https://github.com/apache/openjpa
LUCENE-2809,IndexWriter.numDocs doesn't take into account applied but not flushed deletes,https://issues.apache.org/jira/browse/LUCENE-2809,,12310110,LUCENE,Lucene - Core,Closed,Fixed,https://github.com/apache/lucene - core
AMQ-2588,Broker async disconnect of connections while waiting for slave to connect can lead to hung failover transport,https://issues.apache.org/jira/browse/AMQ-2588,,12311210,AMQ,ActiveMQ,Resolved,Fixed,https://github.com/apache/activemq
HADOOP-7043,Regressions (tests failing after a patch application) should be automatically detected and marked as such,https://issues.apache.org/jira/browse/HADOOP-7043,,12310240,HADOOP,Hadoop Common,Open,,https://github.com/apache/hadoop common
MAPREDUCE-887,"After 4491, task cleaup directory some gets created under the ownershiptasktracker user instread job submitting.",https://issues.apache.org/jira/browse/MAPREDUCE-887,,12310941,MAPREDUCE,Hadoop Map/Reduce,Resolved,Invalid,https://github.com/apache/hadoop map/reduce
ROL-1503,NPE caused by task scheduler,https://issues.apache.org/jira/browse/ROL-1503,,12310906,ROL,Apache Roller,Closed,Incomplete,https://github.com/apache/apache roller
HARMONY-4626,[drlvm][thread] The creation and killing processes of threads are not atomic with respect to each other,https://issues.apache.org/jira/browse/HARMONY-4626,,12310050,HARMONY,Harmony,Closed,Fixed,https://github.com/apache/harmony
NIFI-1919,"Expression Language only evaluates regular expression replacement on replaceAll, not replace",https://issues.apache.org/jira/browse/NIFI-1919,,12316020,NIFI,Apache NiFi,Resolved,Fixed,https://github.com/apache/apache nifi
ARTEMIS-3833,Distributed AMQP large messages lose JMSCorrelationID,https://issues.apache.org/jira/browse/ARTEMIS-3833,,12315920,ARTEMIS,ActiveMQ Artemis,Closed,Fixed,https://github.com/apache/activemq artemis
SOLR-9207,PeerSync recovery fails if number of updates requested is high,https://issues.apache.org/jira/browse/SOLR-9207,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr
FELIX-5248,SCR does not reactivate a failed component after a configuration update,https://issues.apache.org/jira/browse/FELIX-5248,,12310100,FELIX,Felix,Resolved,Fixed,https://github.com/apache/felix
CB-11314,Live Streams are not playing on Android 6,https://issues.apache.org/jira/browse/CB-11314,,12312420,CB,Apache Cordova,Open,,https://github.com/apache/apache cordova
AMBARI-18841,Grafana fails to start,https://issues.apache.org/jira/browse/AMBARI-18841,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari
ASTERIXDB-232,"String matches(string, pattern) function returns true for error scenarios",https://issues.apache.org/jira/browse/ASTERIXDB-232,,12316420,ASTERIXDB,Apache AsterixDB,Closed,Fixed,https://github.com/apache/apache asterixdb
CALCITE-906,Avatica JdbcMeta statement IDs are not unique,https://issues.apache.org/jira/browse/CALCITE-906,,12315524,CALCITE,Calcite,Closed,Fixed,https://github.com/apache/calcite
HDFS-9500,datanodesSoftwareVersions map may counting wrong when rolling upgrade,https://issues.apache.org/jira/browse/HDFS-9500,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
HDFS-9466,TestShortCircuitCache#testDataXceiverCleansUpSlotsOnFailure is flaky,https://issues.apache.org/jira/browse/HDFS-9466,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
CASSANDRA-10267,Failing tests in upgrade_trests.paging_test,https://issues.apache.org/jira/browse/CASSANDRA-10267,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
IMPALA-9057,TestEventProcessing.test_insert_events_transactional is flaky,https://issues.apache.org/jira/browse/IMPALA-9057,"build-failure, flaky",12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
HBASE-18061,[C++] Fix retry logic in multi-get calls,https://issues.apache.org/jira/browse/HBASE-18061,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
ACE-481,SVN trunk does not compile,https://issues.apache.org/jira/browse/ACE-481,,12310931,ACE,ACE,Closed,Fixed,https://github.com/apache/ace
CONNECTORS-1191,ManifoldCFException: Unexpected job status encountered,https://issues.apache.org/jira/browse/CONNECTORS-1191,,12311050,CONNECTORS,ManifoldCF,Resolved,Fixed,https://github.com/apache/manifoldcf
NUTCH-1129,Any23 Nutch plugin,https://issues.apache.org/jira/browse/NUTCH-1129,,10680,NUTCH,Nutch,Closed,Fixed,https://github.com/apache/nutch
HBASE-4138,If zookeeper.znode.parent is not specifed explicitly in Client code then HTable object loops continuously waiting for the root region by using /hbase as the base node.,https://issues.apache.org/jira/browse/HBASE-4138,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
MAPREDUCE-2467,HDFS-1052 changes break the raid contrib module in MapReduce,https://issues.apache.org/jira/browse/MAPREDUCE-2467,,12310941,MAPREDUCE,Hadoop Map/Reduce,Closed,Fixed,https://github.com/apache/hadoop map/reduce
PIVOT-859,Multi-page applet failed to route to respond,https://issues.apache.org/jira/browse/PIVOT-859,"applet, http, multiple, query, rest, static",12310863,PIVOT,Pivot,Resolved,Cannot Reproduce,https://github.com/apache/pivot
ESME-320,Add SBT integration for building project,https://issues.apache.org/jira/browse/ESME-320,,12310850,ESME,Enterprise Social Messaging Environment (ESME),Closed,Fixed,https://github.com/apache/enterprise social messaging environment (esme)
LUCENE-1658,Absorb NIOFSDirectory into FSDirectory,https://issues.apache.org/jira/browse/LUCENE-1658,,12310110,LUCENE,Lucene - Core,Closed,Fixed,https://github.com/apache/lucene - core
HARMONY-3715,[drlvm] Memory access errors in DRLVM,https://issues.apache.org/jira/browse/HARMONY-3715,,12310050,HARMONY,Harmony,Open,,https://github.com/apache/harmony
STDCXX-333,[gcc 3.2.3/Linux] std::wfilebuf extracts more than 1 character from a 1 byte file,https://issues.apache.org/jira/browse/STDCXX-333,,12310070,STDCXX,C++ Standard Library,Closed,Fixed,https://github.com/apache/c++ standard library
HARMONY-2639,[drlvm][smoke tests] The test stress.Stack is invalid,https://issues.apache.org/jira/browse/HARMONY-2639,,12310050,HARMONY,Harmony,Closed,Fixed,https://github.com/apache/harmony
JS1-505,Images not showing,https://issues.apache.org/jira/browse/JS1-505,,10493,JS1,Jetspeed (Retired),Open,,https://github.com/apache/jetspeed (retired)
BOOKKEEPER-513,TestMessageFilter fails periodically,https://issues.apache.org/jira/browse/BOOKKEEPER-513,,12311293,BOOKKEEPER,Bookkeeper,Closed,Fixed,https://github.com/apache/bookkeeper
YARN-3904,Refactor timelineservice.storage to add support to online and offline aggregation writers,https://issues.apache.org/jira/browse/YARN-3904,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
FLEX-31292,reducing scaleX throws RTE in a column spanned ADG,https://issues.apache.org/jira/browse/FLEX-31292,,12313521,FLEX,Apache Flex,Closed,Later,https://github.com/apache/apache flex
FLEX-22050,CLONE -Unhandled Exception,https://issues.apache.org/jira/browse/FLEX-22050,,12313521,FLEX,Apache Flex,Closed,Cannot Reproduce,https://github.com/apache/apache flex
OOZIE-3688,Introduce retry mechanism when starting embedded servlet containers in unit tests,https://issues.apache.org/jira/browse/OOZIE-3688,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
PROTON-2563,local variable 'context' referenced before assignment,https://issues.apache.org/jira/browse/PROTON-2563,,12313720,PROTON,Qpid Proton,Open,,https://github.com/apache/qpid proton
GEODE-170,DeltaClientPostAuthorizationDUnitTest.testPutPostOpNotifications fails because of suspect strings,https://issues.apache.org/jira/browse/GEODE-170,,12318420,GEODE,Geode,Closed,Not A Problem,https://github.com/apache/geode
GEODE-162,testRegionIdleInvalidate entry invalidated prematurely,https://issues.apache.org/jira/browse/GEODE-162,,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
KAFKA-4558,throttling_test fails if the producer starts too fast.,https://issues.apache.org/jira/browse/KAFKA-4558,,12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
SPARK-11613,Kinesis ASL should allow caller to set ClientConfiguration for socket timeouts and other connection setting,https://issues.apache.org/jira/browse/SPARK-11613,,12315420,SPARK,Spark,Closed,Fixed,https://github.com/apache/spark
CASSANDRA-11289,dtest failure in secondary_indexes_test.TestSecondaryIndexes.test_only_coordinator_chooses_index_for_query,https://issues.apache.org/jira/browse/CASSANDRA-11289,dtest,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
AMBARI-18250,Pig View Caching issue causes File does not exist: /user//pig/jobs/job_id/stdout and stderr,https://issues.apache.org/jira/browse/AMBARI-18250,patch,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari
ASTERIXDB-2497,Flush failed with IllegalStateException: Low watermark should always be increasing,https://issues.apache.org/jira/browse/ASTERIXDB-2497,,12316420,ASTERIXDB,Apache AsterixDB,Resolved,Fixed,https://github.com/apache/apache asterixdb
NIFI-8506,Azure Integration tests fail ,https://issues.apache.org/jira/browse/NIFI-8506,,12316020,NIFI,Apache NiFi,Resolved,Fixed,https://github.com/apache/apache nifi
